"2019-02-18 20:46:52" Welcome to Cetus3Dbasic
"2019-02-18 20:46:52" setup: WiFi 'FFamPennings' .... ESP8266 at 192.168.178.78
"2019-02-18 20:46:53" setup: Finding Cetus3D ... found 'MaartensCetus3D' at 192.168.178.10
"2019-02-18 20:46:53" stat:  seq#  clock : stat/statusname      layer  height done   remain  nozzle  hotbed 
"2019-02-18 21:23:38" stat: 00209 02209s : 0202/printing        L0022   2.8mm  27%  2:02:45   0.98x   0.34x 
"2019-02-18 21:23:49" stat: 00210 02220s : 0202/printing        L0022   2.8mm  27%  2:02:45   0.98x   0.34x 
"2019-02-18 21:23:59" stat: 00211 02230s : 0202/printing        L0023   3.0mm  27%  2:02:16   1.00x   0.34x 
"2019-02-18 21:24:09" stat: 00212 02240s : 0202/printing        L0023   3.0mm  27%  2:02:16   0.98x   0.34x 
"2019-02-18 21:24:20" stat: 00213 02251s : 0202/printing        L0023   3.0mm  27%  2:02:16   0.98x   0.34x 
"2019-02-18 21:24:30" stat: 00214 02261s : 0202/printing        L0024   3.2mm  28%  2:01:47   0.98x   0.34x 
"2019-02-18 21:24:40" stat: 00215 02271s : 0202/printing        L0024   3.2mm  28%  2:01:47   1.00x   0.34x 
"2019-02-18 21:24:50" stat: 00216 02282s : 0202/printing        L0024   3.2mm  28%  2:01:47   1.00x   0.34x 
"2019-02-18 21:25:01" stat: 00217 02292s : 0202/printing        L0025   3.4mm  28%  2:01:18   0.98x   0.34x 
"2019-02-18 21:25:11" stat: 00218 02302s : 0202/printing        L0025   3.4mm  28%  2:01:18   1.00x   0.34x 
"2019-02-18 21:25:21" stat: 00219 02312s : 0202/printing        L0025   3.4mm  28%  2:01:18   1.00x   0.34x 
"2019-02-18 21:25:32" stat: 00220 02323s : 0202/printing        L0026   3.6mm  28%  2:00:50   0.98x   0.34x 
"2019-02-18 21:25:42" stat: 00221 02333s : 0202/printing        L0026   3.6mm  28%  2:00:50   0.98x   0.34x 
"2019-02-18 21:25:52" stat: 00222 02343s : 0202/printing        L0026   3.6mm  28%  2:00:50   1.00x   0.34x 
"2019-02-18 21:26:03" stat: 00223 02354s : 0202/printing        L0027   3.8mm  28%  2:00:21   1.00x   0.34x 
"2019-02-18 21:26:13" stat: 00224 02364s : 0202/printing        L0027   3.8mm  28%  2:00:21   1.00x   0.34x 
"2019-02-18 21:26:23" stat: 00225 02374s : 0202/printing        L0028   4.0mm  29%  1:59:52   1.00x   0.34x 
"2019-02-18 21:26:33" stat: 00226 02385s : 0202/printing        L0028   4.0mm  29%  1:59:52   0.98x   0.34x 
"2019-02-18 21:26:44" stat: 00227 02395s : 0202/printing        L0028   4.0mm  29%  1:59:52   1.00x   0.34x 
"2019-02-18 21:26:54" stat: 00228 02405s : 0202/printing        L0029   4.2mm  29%  1:59:23   1.00x   0.34x 
"2019-02-18 21:27:04" stat: 00229 02415s : 0202/printing        L0029   4.2mm  29%  1:59:23   1.00x   0.34x 
"2019-02-18 21:27:15" stat: 00230 02426s : 0202/printing        L0029   4.2mm  29%  1:59:23   1.00x   0.34x 
"2019-02-18 21:27:25" stat: 00231 02436s : 0202/printing        L0030   4.4mm  29%  1:58:54   0.98x   0.34x 
"2019-02-18 21:27:35" stat: 00232 02446s : 0202/printing        L0030   4.4mm  29%  1:58:54   0.98x   0.34x 
"2019-02-18 21:27:46" stat: 00233 02457s : 0202/printing        L0030   4.4mm  29%  1:58:54   1.00x   0.34x 
"2019-02-18 21:27:56" stat: 00234 02467s : 0202/printing        L0031   4.6mm  30%  1:58:25   0.98x   0.34x 
"2019-02-18 21:28:06" stat: 00235 02477s : 0202/printing        L0031   4.6mm  30%  1:58:25   1.00x   0.34x 
"2019-02-18 21:28:17" stat: 00236 02488s : 0202/printing        L0031   4.6mm  30%  1:58:25   1.00x   0.34x 
"2019-02-18 21:28:27" stat: 00237 02498s : 0202/printing        L0032   4.8mm  30%  1:57:57   0.98x   0.34x 
"2019-02-18 21:28:38" stat: 00238 02509s : 0202/printing        L0032   4.8mm  30%  1:57:57   1.00x   0.34x 
"2019-02-18 21:28:48" stat: 00239 02519s : 0202/printing        L0033   5.0mm  30%  1:57:28   0.98x   0.34x 
"2019-02-18 21:28:58" stat: 00240 02529s : 0202/printing        L0033   5.0mm  30%  1:57:28   0.98x   0.34x 
"2019-02-18 21:29:09" stat: 00241 02540s : 0202/printing        L0033   5.0mm  30%  1:57:28   1.00x   0.34x 
"2019-02-18 21:29:19" stat: 00242 02550s : 0202/printing        L0034   5.2mm  30%  1:56:59   0.98x   0.34x 
"2019-02-18 21:29:29" stat: 00243 02560s : 0202/printing        L0034   5.2mm  30%  1:56:59   1.00x   0.34x 
"2019-02-18 21:29:39" stat: 00244 02571s : 0202/printing        L0034   5.2mm  30%  1:56:59   1.00x   0.34x 
"2019-02-18 21:29:50" stat: 00245 02581s : 0202/printing        L0035   5.4mm  31%  1:56:30   0.98x   0.34x 
"2019-02-18 21:30:00" stat: 00246 02591s : 0202/printing        L0035   5.4mm  31%  1:56:30   1.00x   0.34x 
"2019-02-18 21:30:10" stat: 00247 02601s : 0202/printing        L0035   5.4mm  31%  1:56:30   1.00x   0.34x 
"2019-02-18 21:30:21" stat: 00248 02612s : 0202/printing        L0036   5.6mm  31%  1:56:01   0.98x   0.34x 
"2019-02-18 21:30:31" stat: 00249 02622s : 0202/printing        L0036   5.6mm  31%  1:56:01   0.98x   0.34x 
"2019-02-18 21:30:41" stat: 00250 02632s : 0202/printing        L0036   5.6mm  31%  1:56:01   1.00x   0.34x 
"2019-02-18 21:30:52" stat: 00251 02643s : 0202/printing        L0037   5.8mm  31%  1:55:32   0.98x   0.34x 
"2019-02-18 21:31:02" stat: 00252 02653s : 0202/printing        L0037   5.8mm  31%  1:55:32   1.00x   0.34x 
"2019-02-18 21:31:12" stat: 00253 02663s : 0202/printing        L0038   6.0mm  32%  1:55:03   1.00x   0.34x 
"2019-02-18 21:31:23" stat: 00254 02674s : 0202/printing        L0038   6.0mm  32%  1:55:03   0.98x   0.34x 
"2019-02-18 21:31:33" stat: 00255 02684s : 0202/printing        L0038   6.0mm  32%  1:55:03   1.00x   0.34x 
"2019-02-18 21:31:44" stat: 00256 02695s : 0202/printing        L0039   6.2mm  32%  1:54:34   0.98x   0.34x 
"2019-02-18 21:31:54" stat: 00257 02705s : 0202/printing        L0039   6.2mm  32%  1:54:34   1.00x   0.34x 
"2019-02-18 21:32:04" stat: 00258 02716s : 0202/printing        L0039   6.2mm  32%  1:54:34   1.00x   0.34x 
"2019-02-18 21:32:15" stat: 00259 02726s : 0202/printing        L0040   6.4mm  32%  1:54:06   0.98x   0.34x 
"2019-02-18 21:32:26" stat: 00260 02737s : 0202/printing        L0040   6.4mm  32%  1:54:06   0.98x   0.34x 
"2019-02-18 21:32:36" stat: 00261 02747s : 0202/printing        L0040   6.4mm  32%  1:54:06   1.00x   0.34x 
"2019-02-18 21:32:47" stat: 00262 02758s : 0202/printing        L0041   6.6mm  32%  1:53:37   0.98x   0.34x 
"2019-02-18 21:32:57" stat: 00263 02768s : 0202/printing        L0041   6.6mm  32%  1:53:37   1.00x   0.34x 
"2019-02-18 21:33:07" stat: 00264 02778s : 0202/printing        L0042   6.8mm  33%  1:53:08   1.00x   0.34x 
"2019-02-18 21:33:18" stat: 00265 02789s : 0202/printing        L0042   6.8mm  33%  1:53:08   0.98x   0.34x 
"2019-02-18 21:33:28" stat: 00266 02799s : 0202/printing        L0042   6.8mm  33%  1:53:08   0.98x   0.34x 
"2019-02-18 21:33:38" stat: 00267 02809s : 0202/printing        L0043   7.0mm  33%  1:52:39   0.98x   0.34x 
"2019-02-18 21:33:49" stat: 00268 02820s : 0202/printing        L0043   7.0mm  33%  1:52:39   1.00x   0.34x 
"2019-02-18 21:33:59" stat: 00269 02830s : 0202/printing        L0043   7.0mm  33%  1:52:39   1.00x   0.34x 
"2019-02-18 21:34:10" stat: 00270 02841s : 0202/printing        L0044   7.2mm  33%  1:52:10   0.98x   0.34x 
"2019-02-18 21:34:20" stat: 00271 02851s : 0202/printing        L0044   7.2mm  33%  1:52:10   0.98x   0.34x 
"2019-02-18 21:34:30" stat: 00272 02861s : 0202/printing        L0044   7.2mm  33%  1:52:10   1.00x   0.34x 
"2019-02-18 21:34:41" stat: 00273 02872s : 0202/printing        L0045   7.4mm  33%  1:51:41   0.98x   0.34x 
"2019-02-18 21:34:51" stat: 00274 02882s : 0202/printing        L0045   7.4mm  33%  1:51:41   1.00x   0.34x 
"2019-02-18 21:35:02" stat: 00275 02893s : 0202/printing        L0045   7.4mm  33%  1:51:41   1.00x   0.34x 
"2019-02-18 21:35:12" stat: 00276 02903s : 0202/printing        L0046   7.6mm  34%  1:51:13   0.98x   0.34x 
"2019-02-18 21:35:23" stat: 00277 02914s : 0202/printing        L0046   7.6mm  34%  1:51:13   0.98x   0.34x 
"2019-02-18 21:35:33" stat: 00278 02924s : 0202/printing        L0047   7.8mm  34%  1:50:44   1.00x   0.34x 
"2019-02-18 21:35:43" stat: 00279 02934s : 0202/printing        L0047   7.8mm  34%  1:50:44   1.00x   0.34x 
"2019-02-18 21:35:54" stat: 00280 02945s : 0202/printing        L0047   7.8mm  34%  1:50:44   1.00x   0.34x 
"2019-02-18 21:36:04" stat: 00281 02955s : 0202/printing        L0048   8.0mm  34%  1:50:15   0.98x   0.34x 
"2019-02-18 21:36:15" stat: 00282 02966s : 0202/printing        L0048   8.0mm  34%  1:50:15   0.98x   0.34x 
"2019-02-18 21:36:25" stat: 00283 02976s : 0202/printing        L0048   8.0mm  34%  1:50:15   1.00x   0.34x 
"2019-02-18 21:36:35" stat: 00284 02987s : 0202/printing        L0049   8.2mm  35%  1:49:46   0.98x   0.34x 
"2019-02-18 21:36:46" stat: 00285 02997s : 0202/printing        L0049   8.2mm  35%  1:49:46   1.00x   0.34x 
"2019-02-18 21:36:56" stat: 00286 03007s : 0202/printing        L0049   8.2mm  35%  1:49:46   1.00x   0.34x 
"2019-02-18 21:37:07" stat: 00287 03018s : 0202/printing        L0050   8.4mm  35%  1:49:17   0.98x   0.34x 
"2019-02-18 21:37:17" stat: 00288 03028s : 0202/printing        L0050   8.4mm  35%  1:49:17   1.00x   0.34x 
"2019-02-18 21:37:27" stat: 00289 03038s : 0202/printing        L0051   8.6mm  35%  1:48:48   1.00x   0.34x 
"2019-02-18 21:37:38" stat: 00290 03049s : 0202/printing        L0051   8.6mm  35%  1:48:48   1.00x   0.34x 
"2019-02-18 21:37:48" stat: 00291 03059s : 0202/printing        L0051   8.6mm  35%  1:48:48   0.98x   0.34x 
"2019-02-18 21:37:58" stat: 00292 03069s : 0202/printing        L0052   8.8mm  35%  1:48:19   1.00x   0.34x 
"2019-02-18 21:38:09" stat: 00293 03080s : 0202/printing        L0052   8.8mm  35%  1:48:19   0.98x   0.34x 
"2019-02-18 21:38:19" stat: 00294 03090s : 0202/printing        L0052   8.8mm  35%  1:48:19   0.98x   0.34x 
"2019-02-18 21:38:29" stat: 00295 03100s : 0202/printing        L0053   9.0mm  36%  1:47:50   1.00x   0.34x 
"2019-02-18 21:38:40" stat: 00296 03111s : 0202/printing        L0053   9.0mm  36%  1:47:50   1.00x   0.34x 
"2019-02-18 21:38:50" stat: 00297 03121s : 0202/printing        L0053   9.0mm  36%  1:47:50   1.00x   0.34x 
"2019-02-18 21:39:00" stat: 00298 03132s : 0202/printing        L0054   9.2mm  36%  1:47:22   0.98x   0.34x 
"2019-02-18 21:39:11" stat: 00299 03142s : 0202/printing        L0054   9.2mm  36%  1:47:22   1.00x   0.34x 
"2019-02-18 21:39:21" stat: 00300 03152s : 0202/printing        L0054   9.2mm  36%  1:47:22   1.00x   0.34x 
"2019-02-18 21:39:32" stat: 00301 03163s : 0202/printing        L0055   9.4mm  36%  1:46:53   0.98x   0.34x 
"2019-02-18 21:39:42" stat: 00302 03173s : 0202/printing        L0055   9.4mm  36%  1:46:53   1.00x   0.34x 
"2019-02-18 21:39:53" stat: 00303 03184s : 0202/printing        L0056   9.6mm  37%  1:46:24   1.00x   0.34x 
"2019-02-18 21:40:03" stat: 00304 03194s : 0202/printing        L0056   9.6mm  37%  1:46:24   0.98x   0.34x 
"2019-02-18 21:40:13" stat: 00305 03204s : 0202/printing        L0056   9.6mm  37%  1:46:24   1.00x   0.34x 
"2019-02-18 21:40:24" stat: 00306 03215s : 0202/printing        L0057   9.8mm  37%  1:45:55   1.00x   0.34x 
"2019-02-18 21:40:34" stat: 00307 03225s : 0202/printing        L0057   9.8mm  37%  1:45:55   0.98x   0.34x 
"2019-02-18 21:40:45" stat: 00308 03236s : 0202/printing        L0057   9.8mm  37%  1:45:55   1.00x   0.34x 
"2019-02-18 21:40:55" stat: 00309 03246s : 0202/printing        L0058  10.0mm  37%  1:45:26   0.98x   0.34x 
"2019-02-18 21:41:05" stat: 00310 03256s : 0202/printing        L0058  10.0mm  37%  1:45:26   0.98x   0.34x 
"2019-02-18 21:41:16" stat: 00311 03267s : 0202/printing        L0058  10.0mm  37%  1:45:26   0.98x   0.34x 
"2019-02-18 21:41:26" stat: 00312 03278s : 0202/printing        L0059  10.2mm  37%  1:44:57   0.98x   0.34x 
"2019-02-18 21:41:37" stat: 00313 03288s : 0202/printing        L0059  10.2mm  37%  1:44:57   1.00x   0.34x 
"2019-02-18 21:41:47" stat: 00314 03298s : 0202/printing        L0059  10.2mm  37%  1:44:57   0.98x   0.34x 
"2019-02-18 21:41:57" stat: 00315 03308s : 0202/printing        L0060  10.4mm  38%  1:44:29   0.98x   0.34x 
"2019-02-18 21:42:08" stat: 00316 03319s : 0202/printing        L0060  10.4mm  38%  1:44:29   1.00x   0.34x 
"2019-02-18 21:42:18" stat: 00317 03329s : 0202/printing        L0061  10.6mm  38%  1:44:00   0.98x   0.34x 
"2019-02-18 21:42:29" stat: 00318 03340s : 0202/printing        L0061  10.6mm  38%  1:44:00   0.98x   0.34x 
"2019-02-18 21:42:39" stat: 00319 03350s : 0202/printing        L0061  10.6mm  38%  1:44:00   1.00x   0.34x 
"2019-02-18 21:42:50" stat: 00320 03361s : 0202/printing        L0062  10.8mm  38%  1:43:31   0.98x   0.34x 
"2019-02-18 21:43:00" stat: 00321 03371s : 0202/printing        L0062  10.8mm  38%  1:43:31   0.98x   0.34x 
"2019-02-18 21:43:11" stat: 00322 03382s : 0202/printing        L0062  10.8mm  38%  1:43:31   1.00x   0.34x 
"2019-02-18 21:43:21" stat: 00323 03392s : 0202/printing        L0063  11.0mm  39%  1:43:02   0.98x   0.34x 
"2019-02-18 21:43:31" stat: 00324 03402s : 0202/printing        L0063  11.0mm  39%  1:43:02   1.00x   0.34x 
"2019-02-18 21:43:42" stat: 00325 03413s : 0202/printing        L0063  11.0mm  39%  1:43:02   1.00x   0.34x 
"2019-02-18 21:43:52" stat: 00326 03423s : 0202/printing        L0064  11.2mm  39%  1:42:33   0.98x   0.34x 
"2019-02-18 21:44:03" stat: 00327 03434s : 0202/printing        L0064  11.2mm  39%  1:42:33   1.00x   0.34x 
"2019-02-18 21:44:13" stat: 00328 03444s : 0202/printing        L0065  11.4mm  39%  1:42:04   1.00x   0.34x 
"2019-02-18 21:44:24" stat: 00329 03455s : 0202/printing        L0065  11.4mm  39%  1:42:04   0.98x   0.34x 
"2019-02-18 21:44:34" stat: 00330 03465s : 0202/printing        L0065  11.4mm  39%  1:42:04   0.98x   0.34x 
"2019-02-18 21:44:45" stat: 00331 03476s : 0202/printing        L0066  11.6mm  39%  1:41:35   1.00x   0.34x 
"2019-02-18 21:44:55" stat: 00332 03486s : 0202/printing        L0066  11.6mm  39%  1:41:35   0.98x   0.34x 
"2019-02-18 21:45:06" stat: 00333 03497s : 0202/printing        L0066  11.6mm  39%  1:41:35   1.00x   0.34x 
"2019-02-18 21:45:16" stat: 00334 03507s : 0202/printing        L0067  11.8mm  40%  1:41:06   0.98x   0.34x 
"2019-02-18 21:45:27" stat: 00335 03518s : 0202/printing        L0067  11.8mm  40%  1:41:06   1.00x   0.34x 
"2019-02-18 21:45:37" stat: 00336 03529s : 0202/printing        L0067  11.8mm  40%  1:41:06   1.00x   0.34x 
"2019-02-18 21:45:48" stat: 00337 03539s : 0202/printing        L0068  12.0mm  40%  1:40:38   0.98x   0.34x 
"2019-02-18 21:45:59" stat: 00338 03550s : 0202/printing        L0068  12.0mm  40%  1:40:38   1.00x   0.34x 
"2019-02-18 21:46:09" stat: 00339 03560s : 0202/printing        L0069  12.2mm  40%  1:40:09   1.00x   0.34x 
"2019-02-18 21:46:20" stat: 00340 03571s : 0202/printing        L0069  12.2mm  40%  1:40:09   0.98x   0.34x 
"2019-02-18 21:46:30" stat: 00341 03581s : 0202/printing        L0069  12.2mm  40%  1:40:09   1.00x   0.34x 
"2019-02-18 21:46:40" stat: 00342 03591s : 0202/printing        L0070  12.4mm  41%  1:39:40   0.98x   0.34x 
"2019-02-18 21:46:51" stat: 00343 03602s : 0202/printing        L0070  12.4mm  41%  1:39:40   0.98x   0.34x 
"2019-02-18 21:47:01" stat: 00344 03612s : 0202/printing        L0070  12.4mm  41%  1:39:40   1.00x   0.34x 
"2019-02-18 21:47:12" stat: 00345 03623s : 0202/printing        L0071  12.6mm  41%  1:39:11   0.98x   0.34x 
"2019-02-18 21:47:22" stat: 00346 03633s : 0202/printing        L0071  12.6mm  41%  1:39:11   1.00x   0.34x 
"2019-02-18 21:47:32" stat: 00347 03643s : 0202/printing        L0071  12.6mm  41%  1:39:11   1.00x   0.34x 
"2019-02-18 21:47:43" stat: 00348 03654s : 0202/printing        L0072  12.8mm  41%  1:38:42   0.98x   0.34x 
"2019-02-18 21:47:53" stat: 00349 03664s : 0202/printing        L0072  12.8mm  41%  1:38:42   1.00x   0.34x 
"2019-02-18 21:48:04" stat: 00350 03675s : 0202/printing        L0072  12.8mm  41%  1:38:42   1.00x   0.34x 
"2019-02-18 21:48:14" stat: 00351 03685s : 0202/printing        L0073  13.0mm  41%  1:38:13   0.98x   0.34x 
"2019-02-18 21:48:24" stat: 00352 03695s : 0202/printing        L0073  13.0mm  41%  1:38:13   1.00x   0.34x 
"2019-02-18 21:48:35" stat: 00353 03706s : 0202/printing        L0074  13.2mm  42%  1:37:45   0.98x   0.34x 
"2019-02-18 21:48:45" stat: 00354 03716s : 0202/printing        L0074  13.2mm  42%  1:37:45   0.98x   0.34x 
"2019-02-18 21:48:56" stat: 00355 03727s : 0202/printing        L0074  13.2mm  42%  1:37:45   1.00x   0.34x 
"2019-02-18 21:49:06" stat: 00356 03737s : 0202/printing        L0075  13.4mm  42%  1:37:16   0.98x   0.34x 
"2019-02-18 21:49:16" stat: 00357 03747s : 0202/printing        L0075  13.4mm  42%  1:37:16   1.00x   0.34x 
"2019-02-18 21:49:27" stat: 00358 03758s : 0202/printing        L0075  13.4mm  42%  1:37:16   1.00x   0.34x 
"2019-02-18 21:49:37" stat: 00359 03768s : 0202/printing        L0076  13.6mm  42%  1:36:47   0.98x   0.34x 
"2019-02-18 21:49:48" stat: 00360 03779s : 0202/printing        L0076  13.6mm  42%  1:36:47   0.98x   0.34x 
"2019-02-18 21:49:58" stat: 00361 03789s : 0202/printing        L0076  13.6mm  42%  1:36:47   1.00x   0.34x 
"2019-02-18 21:50:08" stat: 00362 03799s : 0202/printing        L0077  13.8mm  43%  1:36:18   0.98x   0.34x 
"2019-02-18 21:50:19" stat: 00363 03810s : 0202/printing        L0077  13.8mm  43%  1:36:18   1.00x   0.34x 
"2019-02-18 21:50:29" stat: 00364 03820s : 0202/printing        L0078  14.0mm  43%  1:35:49   1.00x   0.34x 
"2019-02-18 21:50:41" stat: 00365 03832s : 0202/printing        L0078  14.0mm  43%  1:35:49   0.98x   0.34x 
"2019-02-18 21:50:51" stat: 00366 03842s : 0202/printing        L0078  14.0mm  43%  1:35:49   1.00x   0.34x 
"2019-02-18 21:51:01" stat: 00367 03853s : 0202/printing        L0079  14.2mm  43%  1:35:20   0.98x   0.34x 
"2019-02-18 21:51:12" stat: 00368 03863s : 0202/printing        L0079  14.2mm  43%  1:35:20   1.00x   0.34x 
"2019-02-18 21:51:22" stat: 00369 03873s : 0202/printing        L0079  14.2mm  43%  1:35:20   1.00x   0.34x 
"2019-02-18 21:51:33" stat: 00370 03884s : 0202/printing        L0080  14.4mm  43%  1:34:51   0.98x   0.34x 
"2019-02-18 21:51:43" stat: 00371 03894s : 0202/printing        L0080  14.4mm  43%  1:34:51   0.98x   0.34x 
"2019-02-18 21:51:54" stat: 00372 03905s : 0202/printing        L0080  14.4mm  43%  1:34:51   1.00x   0.34x 
"2019-02-18 21:52:04" stat: 00373 03915s : 0202/printing        L0081  14.6mm  44%  1:34:22   0.98x   0.34x 
"2019-02-18 21:52:15" stat: 00374 03926s : 0202/printing        L0081  14.6mm  44%  1:34:22   1.00x   0.34x 
"2019-02-18 21:52:25" stat: 00375 03936s : 0202/printing        L0082  14.8mm  44%  1:33:54   1.00x   0.34x 
"2019-02-18 21:52:36" stat: 00376 03947s : 0202/printing        L0082  14.8mm  44%  1:33:54   0.98x   0.34x 
"2019-02-18 21:52:46" stat: 00377 03957s : 0202/printing        L0082  14.8mm  44%  1:33:54   1.00x   0.34x 
"2019-02-18 21:52:56" stat: 00378 03967s : 0202/printing        L0083  15.0mm  44%  1:33:25   0.98x   0.34x 
"2019-02-18 21:53:07" stat: 00379 03978s : 0202/printing        L0083  15.0mm  44%  1:33:25   0.98x   0.34x 
"2019-02-18 21:53:17" stat: 00380 03988s : 0202/printing        L0083  15.0mm  44%  1:33:25   1.00x   0.34x 
"2019-02-18 21:53:28" stat: 00381 03999s : 0202/printing        L0084  15.2mm  45%  1:32:56   0.98x   0.34x 
"2019-02-18 21:53:38" stat: 00382 04009s : 0202/printing        L0084  15.2mm  45%  1:32:56   0.98x   0.34x 
"2019-02-18 21:53:49" stat: 00383 04020s : 0202/printing        L0084  15.2mm  45%  1:32:56   1.00x   0.34x 
"2019-02-18 21:53:59" stat: 00384 04030s : 0202/printing        L0085  15.4mm  45%  1:32:27   0.98x   0.34x 
"2019-02-18 21:54:10" stat: 00385 04041s : 0202/printing        L0085  15.4mm  45%  1:32:27   1.00x   0.34x 
"2019-02-18 21:54:20" stat: 00386 04051s : 0202/printing        L0086  15.6mm  45%  1:31:58   1.00x   0.34x 
"2019-02-18 21:54:30" stat: 00387 04061s : 0202/printing        L0086  15.6mm  45%  1:31:58   0.98x   0.34x 
"2019-02-18 21:54:41" stat: 00388 04072s : 0202/printing        L0086  15.6mm  45%  1:31:58   0.98x   0.34x 
"2019-02-18 21:54:51" stat: 00389 04082s : 0202/printing        L0087  15.8mm  45%  1:31:29   1.00x   0.34x 
"2019-02-18 21:55:02" stat: 00390 04093s : 0202/printing        L0087  15.8mm  45%  1:31:29   1.00x   0.34x 
"2019-02-18 21:55:12" stat: 00391 04103s : 0202/printing        L0087  15.8mm  45%  1:31:29   1.00x   0.34x 
"2019-02-18 21:55:22" stat: 00392 04114s : 0202/printing        L0088  16.0mm  46%  1:31:01   0.98x   0.34x 
"2019-02-18 21:55:33" stat: 00393 04124s : 0202/printing        L0088  16.0mm  46%  1:31:01   0.98x   0.34x 
"2019-02-18 21:55:43" stat: 00394 04134s : 0202/printing        L0088  16.0mm  46%  1:31:01   1.00x   0.34x 
"2019-02-18 21:55:54" stat: 00395 04145s : 0202/printing        L0089  16.2mm  46%  1:30:32   0.98x   0.34x 
"2019-02-18 21:56:04" stat: 00396 04155s : 0202/printing        L0089  16.2mm  46%  1:30:32   1.00x   0.34x 
"2019-02-18 21:56:15" stat: 00397 04166s : 0202/printing        L0089  16.2mm  46%  1:30:32   0.98x   0.34x 
"2019-02-18 21:56:25" stat: 00398 04176s : 0202/printing        L0090  16.4mm  46%  1:30:03   0.98x   0.34x 
"2019-02-18 21:56:35" stat: 00399 04186s : 0202/printing        L0090  16.4mm  46%  1:30:03   1.00x   0.34x 
"2019-02-18 21:56:46" stat: 00400 04197s : 0202/printing        L0091  16.6mm  47%  1:29:34   1.00x   0.34x 
"2019-02-18 21:56:56" stat: 00401 04207s : 0202/printing        L0091  16.6mm  47%  1:29:34   0.98x   0.34x 
"2019-02-18 21:57:06" stat: 00402 04217s : 0202/printing        L0091  16.6mm  47%  1:29:34   1.00x   0.34x 
"2019-02-18 21:57:17" stat: 00403 04228s : 0202/printing        L0092  16.8mm  47%  1:29:05   0.98x   0.34x 
"2019-02-18 21:57:27" stat: 00404 04238s : 0202/printing        L0092  16.8mm  47%  1:29:05   0.98x   0.34x 
"2019-02-18 21:57:38" stat: 00405 04249s : 0202/printing        L0092  16.8mm  47%  1:29:05   1.00x   0.34x 
"2019-02-18 21:57:48" stat: 00406 04259s : 0202/printing        L0093  17.0mm  47%  1:28:36   0.98x   0.34x 
"2019-02-18 21:57:58" stat: 00407 04269s : 0202/printing        L0093  17.0mm  47%  1:28:36   1.00x   0.34x 
"2019-02-18 21:58:09" stat: 00408 04280s : 0202/printing        L0093  17.0mm  47%  1:28:36   1.00x   0.34x 
"2019-02-18 21:58:19" stat: 00409 04290s : 0202/printing        L0094  17.2mm  47%  1:28:07   0.98x   0.34x 
"2019-02-18 21:58:30" stat: 00410 04301s : 0202/printing        L0094  17.2mm  47%  1:28:07   0.98x   0.34x 
"2019-02-18 21:58:40" stat: 00411 04311s : 0202/printing        L0095  17.4mm  48%  1:27:38   1.00x   0.34x 
"2019-02-18 21:58:51" stat: 00412 04322s : 0202/printing        L0095  17.4mm  48%  1:27:38   0.98x   0.34x 
"2019-02-18 21:59:01" stat: 00413 04332s : 0202/printing        L0095  17.4mm  48%  1:27:38   1.00x   0.34x 
"2019-02-18 21:59:12" stat: 00414 04343s : 0202/printing        L0096  17.6mm  48%  1:27:10   1.00x   0.34x 
"2019-02-18 21:59:22" stat: 00415 04353s : 0202/printing        L0096  17.6mm  48%  1:27:10   0.98x   0.34x 
"2019-02-18 21:59:32" stat: 00416 04363s : 0202/printing        L0096  17.6mm  48%  1:27:10   1.00x   0.34x 
"2019-02-18 21:59:43" stat: 00417 04374s : 0202/printing        L0097  17.8mm  48%  1:26:41   0.98x   0.34x 
"2019-02-18 21:59:53" stat: 00418 04384s : 0202/printing        L0097  17.8mm  48%  1:26:41   1.00x   0.34x 
"2019-02-18 22:00:04" stat: 00419 04395s : 0202/printing        L0097  17.8mm  48%  1:26:41   1.00x   0.34x 
"2019-02-18 22:00:14" stat: 00420 04405s : 0202/printing        L0098  18.0mm  49%  1:26:12   0.98x   0.34x 
"2019-02-18 22:00:24" stat: 00421 04416s : 0202/printing        L0098  18.0mm  49%  1:26:12   0.98x   0.34x 
"2019-02-18 22:00:35" stat: 00422 04426s : 0202/printing        L0098  18.0mm  49%  1:26:12   1.00x   0.34x 
"2019-02-18 22:00:46" stat: 00423 04437s : 0202/printing        L0099  18.2mm  49%  1:25:43   0.98x   0.34x 
"2019-02-18 22:00:56" stat: 00424 04447s : 0202/printing        L0099  18.2mm  49%  1:25:43   1.00x   0.34x 
"2019-02-18 22:01:07" stat: 00425 04458s : 0202/printing        L0100  18.4mm  49%  1:25:14   1.00x   0.34x 
"2019-02-18 22:01:17" stat: 00426 04468s : 0202/printing        L0100  18.4mm  49%  1:25:14   0.98x   0.34x 
"2019-02-18 22:01:27" stat: 00427 04478s : 0202/printing        L0100  18.4mm  49%  1:25:14   1.00x   0.34x 
"2019-02-18 22:01:38" stat: 00428 04489s : 0202/printing        L0101  18.6mm  49%  1:24:45   1.00x   0.34x 
"2019-02-18 22:01:48" stat: 00429 04499s : 0202/printing        L0101  18.6mm  49%  1:24:45   1.00x   0.34x 
"2019-02-18 22:01:58" stat: 00430 04509s : 0202/printing        L0101  18.6mm  49%  1:24:45   1.00x   0.34x 
